id,created_at,name,lng,lat,visible,description,material,type,category,author,year,place,wiki_url,image_url
257,2025-03-13 20:49:43.394214+00,Louis Raduit de Souches,16.6010608,49.1946904,true,"Louis Raduit de Souches má dost dobrý výhled ze Špilberku. Ale zaslouží si ho, když nás zachránil před těmi Švédy.",,pomník,Pomníky a památníky,Tomola Johann Eduard,,Na rozhledové plošině vpravo od vchodu z ulice Husova,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=215940&RECORD_ID=12223&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080
258,2025-03-13 20:49:43.456542+00,Italové zemřelí na Špilberku,16.6037306,49.1938506,true,,,pomník,Pomníky a památníky,"Mario Stanich-Sardi, Dino Soma",1925,V parku pod Špilberkem,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=216016&RECORD_ID=12224&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080
259,2025-03-13 20:49:43.511569+00,Pavel Křížkovský,16.6035272,49.1947742,true,"Pavel Křížkovský, hudební skladatel a sbormistr 19. století, zanechal nesmazatelnou stopu v české hudební historii svým inovativním přístupem k sborovému zpěvu. Tento augustiniánský kněz, narozený v roce 1820 v Holasovicích, se proslavil nejen jako zakladatel moderní české sborové tvorby, ale také jako mentor mladého Leoše Janáčka, kterému předal svou lásku k moravské lidové hudbě a ovlivnil tak budoucí směřování české hudby.",,socha,Sochy,František Fabiánek,1926,U vstupu do parku z ulice Údolní,https://encyklopedie.brna.cz/home-mmb/?acc=profil-objektu&load=171,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=216020&RECORD_ID=12225&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080
260,2025-03-13 20:49:43.569635+00,Christian d´Elvert,16.5999426,49.1951878,true,"Christian d'Elvert, fascinující osobnost moravské historie 19. století, zanechal nesmazatelnou stopu jako vynikající historik, politik a kulturní činitel. Tento rodák z Brna se proslavil svým nesmírným přínosem k dokumentaci dějin Moravy. D'Elvert také významně ovlivnil politický život své doby, když zastával funkci starosty Brna a poslance moravského zemského sněmu, čímž aktivně přispíval k rozvoji a modernizaci své milované Moravy.",,pomník,Pomníky a památníky,"Eduard Sykora, Alois Prastdorfer, Franz Dressler",,"Na zdi hradeb hradu Špilberk, pod glorietem",https://encyklopedie.brna.cz/home-mmb/?acc=profil-objektu&load=144,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=216027&RECORD_ID=12226&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080
261,2025-03-13 20:49:43.622887+00,Kašna Parnas,16.6089971,49.1924049,true,"Nejslavnější brněnská barokní kašna, jejíž označení „Parnas“ vzniklo spíš omylem, protože studenti tehdejší jezuitské koleje považovali ženské sochy za múzy, které sídlily v řeckém pohoří Parnas. Kašna symbolizuje jeskyni a je bohatě zdobena alegorickými postavami a bájnými zvířaty",,kašna,Vodní prvky,"Jan Bernard Fischer z Erlachu, Antonín Riga a další",,Uprostřed Zelného trhu,https://encyklopedie.brna.cz/home-mmb/?acc=profil-objektu&load=59,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164362&RECORD_ID=11&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080
262,2025-03-13 20:49:43.675565+00,Kašna se sousoším tří puttů,16.607381,49.2064261,true,"Kompozici sochy tvoří tři nadživotní andílci (putti) – jeden drží moravský znak, druhý vytahuje síť z vody a třetí objímá lotosový stvol. Celý objekt kašny je chráněná památka.",,kašna,Vodní prvky,Franz Melnitzký,19. stol. - 2. pol.,V parku za budovou volnočasového centra Lužánky,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=175153&RECORD_ID=15&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080
263,2025-03-13 20:49:43.725037+00,Alegorie zimy,16.6064831,49.1931073,true,Alegorie zimy od Ignáce Lengelachera na nádvoří Domu pánů z Kunštátu.,,socha,Sochy,Ignác Lengelacher,,Nádvoří Domu pánů z Kunštátu,https://encyklopedie.brna.cz/home-mmb/?acc=profil-objektu&load=2384,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=208258&RECORD_ID=16&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080
264,2025-03-13 20:49:43.774752+00,Sv. Josef z Leonessy,16.6098802,49.1915511,true,"Svatý Josef z Leonessy (1556–1612) byl italský kapucínský mnich známý svou přísnou askezí, horlivostí v kázání a péčí o chudé. Působil jako misionář v Konstantinopoli, kde se snažil obrátit zajatce a otroky na víru, a později se vrátil do rodné Itálie, kde vedl život modlitby a služby. V roce 1745 byl kanonizován papežem Benediktem XIV.",,socha,Sochy,Jan Adam Nessmann,,Před kostelem Nalezení sv. Kříže,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190270&RECORD_ID=17&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080
265,2025-03-13 20:49:43.825328+00,Sv. Fidel ze Sigmarigen,16.6098202,49.1915378,true,"Svatý Fidel ze Sigmaringen (1577–1622) byl kapucínský mnich a misionář, který horlivě šířil katolickou víru během protireformace, zejména ve Švýcarsku. Byl zavražděn kalvínskými povstalci při kázání v kantonu Graubünden a je považován za mučedníka. ",,socha,Sochy,Jan Adam Nessmann,,Před kostelem Nalezení sv. Kříže,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190274&RECORD_ID=19&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080
266,2025-03-13 20:49:43.882173+00,Sv. František z Assisi,16.6097676,49.1915269,true,"Svatý František z Assisi (1181/82–1226) byl italský světec a zakladatel řádu františkánů, známý je svou láskou ke skromnému životnímu stylu, přírodě a všem živým bytostem. Zřekl se bohatství, aby žil v prostotě podle evangelia, a stal se symbolem míru a pokory. V roce 1228 byl svatořečen papežem Řehořem IX.",,socha,Sochy,Jan Adam Nessmann,,Před kostelem Nalezení sv. Kříže,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190276&RECORD_ID=20&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080
267,2025-03-13 20:49:43.948293+00,Sv. Antonín Paduánský,16.6097068,49.1915156,true,"Svatý Antonín Paduánský (1195–1231) byl portugalský františkánský kazatel a teolog, proslulý svou výmluvností a hlubokou znalostí Písma. Byl známý jako ochránce chudých a patron ztracených věcí. Svatořečen byl už rok po své smrti, v roce 1232, papežem Řehořem IX.",,socha,Sochy,Jan Adam Nessmann,,Před kostelem Nalezení sv. Kříže,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190278&RECORD_ID=21&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080
268,2025-03-13 20:49:44.00677+00,Sv. Felix z Cantalice,16.6096636,49.1915046,true,"Svatý Felix z Cantalice (1515–1587) byl italský kapucínský laik, známý svou prostotou, pokorou a radostným duchem. Každodenně žebral pro svůj klášter a přitom povzbuzoval lidi k víře a lásce k Bohu. Byl prvním svatořečeným kapucínem, a to v roce 1712 papežem Klementem XI.",,socha,Sochy,Jan Adam Nessmann,,Před kostelem Nalezení sv. Kříže,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190282&RECORD_ID=22&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080
269,2025-03-13 20:49:44.059215+00,Sv. Vavřinec z Brindisi,16.6096209,49.1914944,true,"Svatý Vavřinec z Brindisi (1559–1619) byl italský kapucín, kazatel a teolog, který vynikal hlubokou učeností i znalostí jazyků, včetně hebrejštiny. Působil jako diplomat a kazatel po celé Evropě, přičemž hájil katolickou víru během protireformace. V roce 1959 byl prohlášen za učitele církve papežem Janem XXIII.",,socha,Sochy,Čeněk Vosmík,,Před kostelem Nalezení sv. Kříže,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190286&RECORD_ID=23&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080
270,2025-03-13 20:49:44.107824+00,Vítězství nad fašismem,16.5823151,49.2086179,true,Pomník je památkově chráněný. Nachází se na místě bývalého nacistického vězení.,,pomník,Pomníky a památníky,"Jiří Marek, František Chmelař",20. stol.,,https://encyklopedie.brna.cz/home-mmb/?acc=profil-objektu&load=299,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=178260&RECORD_ID=24&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080
271,2025-03-13 20:49:44.158171+00,Loučení Krista s Marií,16.595398,49.1806406,true,"Barokní sousoší z roku 1710, Loučení Krista s Marií. Památkově chráněné. Před gymplem na Vídeňské působí, jak kdyby si ho tam někdo na chvíli odložil a zapomněl... ",,sousoší,Sochy,Neznámý,,Před Gymnáziem Vídeňská v parku,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=180898&RECORD_ID=29&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080
272,2025-03-13 20:49:44.207957+00,Sv. Barbora,16.6076344,49.1913091,true,,,socha,Sochy,Neznámý,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190267&RECORD_ID=32&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080
273,2025-03-13 20:49:44.258775+00,Sv. Jan Nepomucký,16.6075638,49.191344,true,"Jan Nepomucký je jeden z mučedníků katolické církve. Působil jako generální vikář pražského arcibiskupa, dokud se neznelíbil českému králi Václavu IV. Volba nového opata kláštera v Kladrubech totiž proběhla s nesouhlasem krále, a tak byl Jan Nepomucký brutálně umučený na rozkaz Václava IV. Nakonec bylo tělo Jana Nepomuckého shozeno z Karlova mostu do Vltavy, kde dnes tragické místo připomíná socha světce. Jan je patronem českých zemí nebo Bavorska, dále kněžích, mlynářů nebo třeba lodníků. Sochy světce s typickými atributy – pěti hvězdami okolo hlavy, křížem v rukou, palmovou ratolestí nebo jazykem, najdeme takřka na každém kroku.",,socha,Sochy,Neznámý,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190264&RECORD_ID=33&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080
274,2025-03-13 20:49:44.310551+00,Sv. Petr,16.6071478,49.1913884,true,"Sv. Petr je jeden z nejvýznamnějších apoštolů raného křesťanství. Petr, někdy považovaný za prvního papeže, je obvykle zobrazován s klíči, symbolizujícími moc nad nebeskou bránou.",,socha,Sochy,Neznámý,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190256&RECORD_ID=34&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080
275,2025-03-13 20:49:44.368789+00,Sv. Pavel,16.6072012,49.191361,true,"Sv. Pavel je jedne z nejvýznamnějších apoštolů raného křesťanství. Pavel, známý jako velký misionář, drží meč a knihu, připomínající jeho statečné šíření evangelia a autorství několika listů Nového zákona .",,socha,Sochy,Neznámý,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=190261&RECORD_ID=36&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080
276,2025-03-13 20:49:44.422352+00,Jakub Obrovský,16.5306638,49.2261798,true,"Jakub Obrovský (1882–1949) byl český sochař, malíř, grafik a spisovatel, který patřil k předním osobnostem českého umění první poloviny 20. století. Jeho díla se vyznačují výraznou stylizací a citlivým zachycením lidské postavy, často inspirovanou folklórem a lidovou kulturou. Kromě vizuální tvorby se věnoval i literatuře a byl uznávaným pedagogem na Akademii výtvarných umění v Praze.",,busta,Sochy,Miloš Axman a František Kočí,1988,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=93,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66024&RECORD_ID=6468&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
277,2025-03-13 20:49:44.47134+00,Žena s dítětem,16.5267477,49.2273988,true,"Autor sochy, Antonín Širůček (1913–1977), vycházel z novodobé sochařské tradice a zároveň prosazoval moderní a humanistickou formu. V jeho díle se často objevují myšlenky rodiny, mateřství či milenců. Pro veřejný prostor Brna vytvořil řadu plastických realizací, nejznámější je Lovec sobů u Anthroposu.",,socha,Sochy,Antonín Širůček,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1352,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66039&RECORD_ID=6469&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
278,2025-03-13 20:49:44.524743+00,Vysočina,16.5258223,49.217682,true,"Socha Vysočiny byla dříve součást nedalekého nákupního centra. Kvůli rekonstrukci byla přesunutá na nedalekou travnatou plochu. V Řečkovicích se nachází Vysočina III od stejného autora. Jiří Marek byl renomovaný český akademický sochař a grafik, narozený ve Velkém Meziříčí. Po druhé světové válce se usadil v Brně a vytvořil množství významných děl, které se dodnes nacházejí po celé Moravě. Věnoval se primárně bustám, náhrobkům, plastikám pro architekturu a dalšímu drobnému sochařskému umění. V roce 1987 byl jmenován zasloužilým umělcem.",,socha,Sochy,Jiří Marek,1984,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1363,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161370&RECORD_ID=6471&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
279,2025-03-13 20:49:44.576841+00,Postavy,16.5301242,49.2232072,true,"Jiří Marek byl renomovaný český akademický sochař a grafik, narozený ve Velkém Meziříčí. Po druhé světové válce se usadil v Brně a vytvořil množství významných děl, které se dodnes nacházejí po celé Moravě. Věnoval se primárně bustám, náhrobkům, plastikám pro architekturu a dalšímu drobnému sochařskému umění. V roce 1987 byl jmenován zasloužilým umělcem.",,sousoší,Sochy,Jiří Marek,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2213,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66002&RECORD_ID=6472&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
280,2025-03-13 20:49:44.674778+00,Růže,16.5300464,49.2229693,true,,,socha,Sochy,Špaček,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2214,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66005&RECORD_ID=6477&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
281,2025-03-13 20:49:44.731472+00,Oběti 2. sv. války,16.5279646,49.2356341,true,"Kamenný sloup na kónicky prohnutém podstavci; na přední straně deska, obdélná na šířku z černé leštěné žuly s rytým písmem.",,pomník,Pomníky a památníky,,1955,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=180,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66049&RECORD_ID=6480&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
282,2025-03-13 20:49:44.784525+00,Oběti 1. sv. války v Kníničkách,16.5189232,49.2355629,true,,,pomník,Pomníky a památníky,"Eduard Černohlávek, Vil. Filkulka",1923,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=90,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71692&RECORD_ID=6482&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
283,2025-03-13 20:49:44.838782+00,Oběti 1. sv. války,16.555003,49.2218215,true,,,pomník,Pomníky a památníky,,1924,,https://encyklopedie.brna.cz/home-mmj/?acc=profil_objektu&load=388,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=165216&RECORD_ID=6487&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
284,2025-03-13 20:49:44.896698+00,Mateřství,16.5493301,49.2221786,true,"Autor sochy, Antonín Širůček (1913–1977), vycházel z novodobé sochařské tradice a zároveň prosazoval moderní a humanistickou formu. V jeho díle se často objevují myšlenky rodiny, mateřství či milenců. Pro veřejný prostor Brna vytvořil řadu plastických realizací, nejznámější je Lovec sobů u Anthroposu.",,socha,Sochy,Antonín Širůček,1976,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1365,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66693&RECORD_ID=6488&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
285,2025-03-13 20:49:44.94733+00,Rozlet,16.5585778,49.2206663,true,"Socha symbolizuje ptáka, který roztahuje křídla a chystá se vzlétnout. Nachází se před základní školou.",,socha,Sochy,Petr Schenk,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1349,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66684&RECORD_ID=6491&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
286,2025-03-13 20:49:44.997562+00,Oběti 1. a 2. odboje z Medlánek,16.5708028,49.2407564,true,,,pomník,Pomníky a památníky,,1993,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=129,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64098&RECORD_ID=6494&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
287,2025-03-13 20:49:45.048544+00,Hudba v kosmu,16.5402271,49.1952925,true,"Při výstavbě sídliště Kohoutovice architekti zvolili pro výtvarnou výzdobu jako jednotící téma hudbu, které bylo dostatečně apolitické. Najdeme zde tak díky tomu busty různých hudebních osobností a sochy hudbou více či méně inspirované. Sylva Lacinová Jílková je autorkou hned několika z nich. Socha Hudba v kosmu představuje neustávající touhu lidstva dostat se až za hranice poznání.",kov,socha,Sochy,Sylva Lacinová,1985,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=861,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64573&RECORD_ID=6497&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
288,2025-03-13 20:49:45.109607+00,Obětem 1. a 2. sv. války,16.5958826,49.2711116,true,,,pomník,Pomníky a památníky,,1920,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=398,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97278&RECORD_ID=6506&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
289,2025-03-13 20:49:45.161902+00,Slunce,16.5526833,49.1747404,true,"Socha Slunce se nachází před základní školou na ulici Svážná v Novém Lískovci. Do kvádru jsou vsazeny keramické a kovové dekorace zobrazující hravé zvířecí a další motivy, symbolizující radost, energii a přirozenou kreativitu dětského světa.",kombinovaný,socha,Sochy,"Roman Wenzel, Jiří Půža",1989,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2197,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64703&RECORD_ID=6508&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
