kod,x,y,nazev,popis_objektu,material,typ,druh,autor_dila,rok_vytvoreni,umisteni,url_odkaz_enc,obr_id1,obr_id2,obr_id3,obr_id4,obr_id5,obr_id6
6531,1853585.37190207,6307331.11296644,Funkční plastika,Soubor několika betonových interaktivních plastik - prolézaček,,socha,Sochy,Zdeněk Macháček,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=997,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68229&RECORD_ID=6531&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68231&RECORD_ID=6531&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68230&RECORD_ID=6531&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6532,1853742.76653011,6307322.47707779,Funkční plastika,Soubor několika betonových interaktivních plastik - prolézaček,,socha,Sochy,Zdeněk Macháček,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=997,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68295&RECORD_ID=6532&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68297&RECORD_ID=6532&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68296&RECORD_ID=6532&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6533,1854120.18413169,6307328.62610214,Funkční plastika,Soubor několika betonových interaktivních plastik - prolézaček,,socha,Sochy,Zdeněk Macháček,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=997,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71147&RECORD_ID=6533&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71146&RECORD_ID=6533&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71145&RECORD_ID=6533&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6541,1847009.39562244,6304655.10938705,Budoucnost mládí,,,socha,Sochy,Ctibor Bayer,1974,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1264,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65698&RECORD_ID=6541&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65700&RECORD_ID=6541&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65699&RECORD_ID=6541&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65695&RECORD_ID=6541&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6542,1846967.78439678,6305514.02400622,Živly,,,socha,Sochy,Konrád Babraj,1977,Před budovou ZŠ Horní,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2204,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99324&RECORD_ID=6542&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99323&RECORD_ID=6542&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99322&RECORD_ID=6542&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99321&RECORD_ID=6542&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99320&RECORD_ID=6542&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
6543,1847821.52696752,6306261.74384359,Podstavec sochy Poezie,,,socha,Sochy,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1269,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98949&RECORD_ID=6543&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,
6549,1845965.16313906,6309012.62268373,Oběti nacismu v Sušilových kolejích,,,pomník,Pomníky a památníky,,1966,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=215,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64136&RECORD_ID=6549&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64140&RECORD_ID=6549&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64139&RECORD_ID=6549&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64137&RECORD_ID=6549&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6550,1846434.01857038,6308224.25131464,Památník Jiřího Mahena,,,památník,Pomníky a památníky,"J. Marek, G. Morávek",1989,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=631,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64215&RECORD_ID=6550&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64219&RECORD_ID=6550&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64217&RECORD_ID=6550&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64216&RECORD_ID=6550&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6554,1854883.40169252,6300244.46765961,Osvobození v roce 1945,,,pomník,Pomníky a památníky,"V. Večeřa, J. Fröml",1966,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=211,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63929&RECORD_ID=6554&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63932&RECORD_ID=6554&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63931&RECORD_ID=6554&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63930&RECORD_ID=6554&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63926&RECORD_ID=6554&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
6566,1840146.10373707,6304719.06646741,Rudé armády,,,pomník,Pomníky a památníky,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=419,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64721&RECORD_ID=6566&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64720&RECORD_ID=6566&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64719&RECORD_ID=6566&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6568,1839374.82664511,6306350.51070845,Vlastislav Kroupa,,,pomník,Pomníky a památníky,,1946,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=417,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=165033&RECORD_ID=6568&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=165034&RECORD_ID=6568&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
6569,1840315.40955062,6304552.19331485,Sv. Jan Nepomucký,,,socha,Sochy,,,,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64714&RECORD_ID=6569&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64713&RECORD_ID=6569&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64712&RECORD_ID=6569&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6571,1840026.63565955,6304831.12875196,Oběti 1. a 2. sv. války,,,pomník,Pomníky a památníky,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=418,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64730&RECORD_ID=6571&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64729&RECORD_ID=6571&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64728&RECORD_ID=6571&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6572,1854918.03318611,6310371.97290547,Tradice a proměny,,,pylon,Sochy,Alois Mikulka,1980,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1374,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67415&RECORD_ID=6572&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67414&RECORD_ID=6572&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
6573,1854077.78253765,6309742.50734723,Tradice a proměny,,,pylon,Sochy,Alois Mikulka,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1979,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67413&RECORD_ID=6573&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67412&RECORD_ID=6573&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
6574,1855146.92832307,6309857.07295035,Tradice a proměny,,,pylon,Sochy,Alois Mikulka,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1978,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=166591&RECORD_ID=6574&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,
6575,1854583.13963,6309458.89432455,Jan Amos Komenský,,kov,busta,Sochy,Zdeněk Řehořík,1987,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=660,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71205&RECORD_ID=6575&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71204&RECORD_ID=6575&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71203&RECORD_ID=6575&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6576,1854819.79373548,6310593.82970308,Tradice a proměny,,,pylon,Sochy,Alois Mikulka,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1980,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67418&RECORD_ID=6576&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67417&RECORD_ID=6576&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67416&RECORD_ID=6576&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6578,1845842.533588,6303677.84902844,Venuše,Venuše! Symbol ženskosti ukrytý v křoví u Anthroposu. A proč? V roce 1985 ji sem město nechalo přemístit. Na svém původním stanovišti na Komenského náměstí před JAMU pobuřovala údajně příliš mnoho lidí. Ještě že brněnský orloj se tak snadno přesunout nedá…,,socha,Sochy,Vladimír Drápal,1980,V parku za radnicí MČ Bohunice,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1044,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98788&RECORD_ID=6578&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98787&RECORD_ID=6578&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98786&RECORD_ID=6578&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98785&RECORD_ID=6578&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98784&RECORD_ID=6578&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98783&RECORD_ID=6578&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
6581,1848869.25488292,6309821.65013542,Josef Merhaut,,,busta,Sochy,"Emil Hlavica, Jan Mráček",1929,,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=203,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98027&RECORD_ID=6581&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98030&RECORD_ID=6581&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98029&RECORD_ID=6581&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98028&RECORD_ID=6581&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6590,1852521.0239867,6311649.46757913,Dr. Miroslav Tyrš,,,pomník,Pomníky a památníky,Václav Hynek Mach,1932,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=562,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67341&RECORD_ID=6590&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67340&RECORD_ID=6590&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
6591,1850604.42518176,6309749.33966626,Matka s dětmi,,,socha,Sochy,Václav Hynek Mach,1921,Na schodišti u vchodu do školy,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1051,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97434&RECORD_ID=6591&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97436&RECORD_ID=6591&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97435&RECORD_ID=6591&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97433&RECORD_ID=6591&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6592,1850394.55454577,6318549.99638903,Mistr Jan Hus,,,pomník,Pomníky a památníky,,1918,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=659,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97481&RECORD_ID=6592&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97483&RECORD_ID=6592&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97482&RECORD_ID=6592&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6596,1849289.48596067,6302707.54559072,Obětem 2. sv. války,,,pomník,Pomníky a památníky,Karel Zouhar,1972,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=210,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64973&RECORD_ID=6596&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64975&RECORD_ID=6596&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,
6598,1850276.57814943,6304609.69606792,Keramický prameník,,,prameník,Vodní prvky,"Olga Babrajová, K. Adamová, O. Beran",1979,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2174,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=152606&RECORD_ID=6598&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=152609&RECORD_ID=6598&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=152608&RECORD_ID=6598&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=152607&RECORD_ID=6598&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6607,1848965.98038847,6308525.165139,Jiří Mahen,,,pomník,Pomníky a památníky,"Vladimír Koštoval, Otakar Oplatek, Vilém Zavřel",1976,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=159,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=157020&RECORD_ID=6607&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=157018&RECORD_ID=6607&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=157021&RECORD_ID=6607&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=157019&RECORD_ID=6607&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=157015&RECORD_ID=6607&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
6608,1848829.63627615,6307262.09423775,Obětem nesvobody,,,pomník,Pomníky a památníky,Jan Šimek,1995,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=366,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65728&RECORD_ID=6608&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65729&RECORD_ID=6608&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=65727&RECORD_ID=6608&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6610,1847186.56059204,6308549.42405851,Victor Kaplan,"Busta k poctě Viktora Kaplana, jehož vynález vodní turbíny patří dodnes mezi nejčastěji používané hnací stroje na menších vodních elektrárnách.",,busta,Sochy,Sylva Lacinová,1959,Na rohu ulic Údolní a Úvoz,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=629,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98277&RECORD_ID=6610&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98282&RECORD_ID=6610&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98281&RECORD_ID=6610&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98280&RECORD_ID=6610&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98279&RECORD_ID=6610&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98278&RECORD_ID=6610&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
6612,1848792.61141351,6307699.58579373,Zápas,,,socha,Sochy,Jiří Marek,1959,Na malém nádvoří Klubu zastupitelů (zadní trakt Staré radnice),https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1679,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=152057&RECORD_ID=6612&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,
6613,1849051.65186859,6308669.3227496,Leoš Janáček,"Socha k poctě Leoši Janáčkovi – českému hudebnímu skladateli, dirigentovi a sbormistrovi, řediteli brněnské konzervatoře a varhanní školy.",,pomník,Pomníky a památníky,"Stanislav Hanzl, Otakar Oplatek, Vilém Zavřel",1975,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=158,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153982&RECORD_ID=6613&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153984&RECORD_ID=6613&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153983&RECORD_ID=6613&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153981&RECORD_ID=6613&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153980&RECORD_ID=6613&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
6617,1857092.33661223,6310188.03385399,Lev,,,socha,Sochy,Alois Mikulka,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1947,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71196&RECORD_ID=6617&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71197&RECORD_ID=6617&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71198&RECORD_ID=6617&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,
6618,1848753.95015436,6308540.44620586,Leopold hrabě Lažanský,,,pomník,Pomníky a památníky,,1901,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=229,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153310&RECORD_ID=6618&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153312&RECORD_ID=6618&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153311&RECORD_ID=6618&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153309&RECORD_ID=6618&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6619,1848748.5845549,6307464.87668754,Průrva času,"Dřevěnou plastiku Průrva času za divadlem Husa na provázku zamýšlel autor Jan Šimek jako místo odpočinku. Jeho záměrem byla možnost najít vnitřní klid i uprostřed ruchu města. „Vezmu vápenec, břidlici, pískovec, žulu nebo dřevo, přivedu vodní pramen a pokusím se vytvořit místo, kde by se člověk mohl chvíli zastavit, zamyslet a meditovat.“",,socha,Sochy,Jan Šimek,1994,Nalevo od divadla Husa na provázku,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1618,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98697&RECORD_ID=6619&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98696&RECORD_ID=6619&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98695&RECORD_ID=6619&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98694&RECORD_ID=6619&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,
6624,1849238.79106456,6308547.7375162,Alois a Vilém Mrštíkovi,,,sousoší,Sochy,"Vincenc Makovský, Stanislav Hanzl",1975,Zezadu Janáčkova divadla,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=157,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154063&RECORD_ID=6624&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154067&RECORD_ID=6624&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154066&RECORD_ID=6624&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154065&RECORD_ID=6624&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154064&RECORD_ID=6624&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,
6625,1849069.31827178,6308636.73289675,Moravská orlice,Krásný příklad propojení architektury s výtvarným prvkem. Olbram Zoubek se svou ženou Evou Kmentovou jsou zároveň autory kovaného zábradlí budovy Janáčkova divadla.,,socha,Sochy,Olbram Zoubek,1965,U předního vchodu do Janáčkova divadla,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1609,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153987&RECORD_ID=6625&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153992&RECORD_ID=6625&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153991&RECORD_ID=6625&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153990&RECORD_ID=6625&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153989&RECORD_ID=6625&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153988&RECORD_ID=6625&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
