kod,nazev,popis_objektu,sloh,material,spravce,typ,druh,url_3d,autor_dila,rok_vytvoreni,umisteni,adresa_momc,adresa_ulice,adresa_cislo_domovni,adresa_cislo_orientacni,url_odkaz_enc,obr_id1,obr_id2,obr_id3,obr_id4,obr_id5,obr_id6,url_odkaz_katalog,datum_exportu,ObjectId,GlobalID,x,y
7217,Velká kašna,,,,Veřejná zeleň města Brna,fontána,Vodní prvky,,Ateliér Kuba & Pilař,2006,,Brno-střed,náměstí Svobody,71,7,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=666,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=240475&RECORD_ID=7217&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=240478&RECORD_ID=7217&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=240477&RECORD_ID=7217&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=240476&RECORD_ID=7217&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,1155,b409b1e7-bfed-4b00-8670-1167e4777099,1848850.20811805,6308052.45382854
8056,Pomník Armády ČR,Na kamenném podstavci umístěn nahoře kamenný znak logistiky s kovovým rámováním; text bronzovými písmeny na plastové desce,,,,pomník,Pomníky a památníky,,,,Na nádvoří,Brno-Královo Pole,Štefánikova,122,53/a,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=587,,,,,,,,3/11/2025 12:00:00 AM,1156,7e36e32d-dd0d-4c7c-ad96-5b601daa0849,1847847.62025617,6311201.54618171
6720,Prací k rodinnému štěstí,,,,Neurčeno,socha,Sochy,,,,,Brno-Královo Pole,Husitská,1365,1,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64363&RECORD_ID=6720&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64356&RECORD_ID=6720&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64355&RECORD_ID=6720&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,3/11/2025 12:00:00 AM,1157,48ba9a94-a2b9-40fe-9b22-dd3e4c0cd1ba,1847274.1022396,6312929.83203295
8057,Kvasinka pivní,Plastika z lipového dřeva zobrazující pivní kvasinku důležitou při výrobě piva,,dřevo,,deska,Pamětní desky,,,2012,Na nároží domu vlevo od vchodu do pivovaru Magistr,Brno-střed,Hrnčířská,813,23,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1646,,,,,,,,3/11/2025 12:00:00 AM,1158,7bc74764-a589-45be-b6df-9ec7198eb443,1847911.79594261,6310513.82767278
6721,Keramické zábradlí,,,,Odbor kultury MMB,stěna,Dekorační stěny,,"Jan Urban, Jana Urbanová",1980,,Brno-Královo Pole,Palackého třída,1891,162,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1370,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64387&RECORD_ID=6721&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64386&RECORD_ID=6721&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64389&RECORD_ID=6721&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64388&RECORD_ID=6721&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64385&RECORD_ID=6721&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,3/11/2025 12:00:00 AM,1159,92e3edda-8afd-472c-876e-5ad443f53f28,1846789.39491279,6314311.17500812
8058,Hrachovina,,,bronz,,socha,Sochy,,Jaromír Gargulák,2023,,Brno-střed,Mendlovo náměstí,149,16,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2253,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=264698&RECORD_ID=8058&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=264697&RECORD_ID=8058&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,3/11/2025 12:00:00 AM,1160,85f3ba07-d5f5-451f-9628-066b18f1ac5c,1847222.86187799,6307215.86631357
6722,Alegorické dvojice,,,,Neurčeno,sousoší,Sochy,,,,,Brno-Královo Pole,Slovanské náměstí,1218,2,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64880&RECORD_ID=6722&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,,3/11/2025 12:00:00 AM,1161,922dbd39-48bb-4118-b5e8-7cbdbe484346,1846997.78499955,6312930.27519368
7218,Karát,,,kov,Neznámý,reliéf,"Mozaiky, reliéfy a erby",,"Jánuš Kubíček, Josef Vohrabal",1976,,Brno-střed,Orlí,542,27,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2181,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154467&RECORD_ID=7218&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154465&RECORD_ID=7218&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154466&RECORD_ID=7218&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154464&RECORD_ID=7218&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,1162,06cb3c5c-f0ea-4baa-84c8-8ed2343ab85b,1849360.57458749,6307912.2758075
6723,Vladimír Helfert,,,,Odbor kultury MMB,deska,Pamětní desky,,František Hořava,1958,,Brno-Královo Pole,,1300,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=36,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64431&RECORD_ID=6723&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64433&RECORD_ID=6723&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64432&RECORD_ID=6723&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64430&RECORD_ID=6723&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,1163,6d0076f7-8625-4965-b509-5fee97bac45a,1848133.56663217,6313844.87227234
8059,Litinový kříž,Kříž byl umístěn po 1. světové válce,,,,kříž,Sakrální památky,,,,Na mezi u polní cesty vedoucí k polím v trati ""Bubla"",Brno-Ořešín,Odlehlá,50,2,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=929,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=372055&RECORD_ID=8059&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=372054&RECORD_ID=8059&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,3/11/2025 12:00:00 AM,1164,813afdc8-88da-4390-8ce8-44fb6ed8c506,1848907.6267114,6321783.14297136
7219,Slovanské gymnázium,,,,,deska,Pamětní desky,,"Miloš Slezák, Stanislav Mikuláštík",1967,Vedle vchodu do gymnázia,Brno-střed,třída Kpt. Jaroše,1829,14,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=358,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154610&RECORD_ID=7219&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154612&RECORD_ID=7219&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154611&RECORD_ID=7219&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,3/11/2025 12:00:00 AM,1165,dcc74a84-bc09-4b33-9ff0-f9774e179993,1849133.63867356,6309211.7331734
6724,Kaplička sv. Jana Nepomuckého,,,,Neurčeno,kaplička,Sakrální památky,,,1855,,Brno-Kohoutovice,,479,,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_domu&load=259,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64470&RECORD_ID=6724&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64616&RECORD_ID=6724&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64471&RECORD_ID=6724&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64469&RECORD_ID=6724&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,1166,4bfa198a-ee83-405f-98e3-1b3e258f325c,1842492.90784613,6308296.05467322
7220,Stanislav Krátký,,,,MČ Brno-sever,deska,Pamětní desky,,,2016,Na zídce uprostřed parku,Brno-sever,Zemědělská,1704,51,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1688,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=155101&RECORD_ID=7220&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,,3/11/2025 12:00:00 AM,1167,89447f5d-eb1b-40f5-993e-af28e935038f,1850660.67492046,6311037.7993986
6725,Oběti 1. sv. války z Kohoutovic,,,,Neurčeno,deska,Pamětní desky,,,,,Brno-Kohoutovice,Bašného,71,36,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=11,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64604&RECORD_ID=6725&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64605&RECORD_ID=6725&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64606&RECORD_ID=6725&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64607&RECORD_ID=6725&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,1168,bc9f0413-affc-42d6-882b-2d6ba6346f45,1840727.31393045,6307703.87837909
8060,Misijní kříž,,,,,kříž,Sakrální památky,,,2009,Před budovou fary,Brno-Maloměřice a Obřany,Faulhabrova,77,1,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2291,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=371996&RECORD_ID=8060&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=371995&RECORD_ID=8060&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=371994&RECORD_ID=8060&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,3/11/2025 12:00:00 AM,1169,1f01e68a-1c1f-4a59-a1d5-a20c6e781678,1853351.08890175,6313985.35361004
7221,Litinová kašna,,,,MČ Brno-sever,kašna,Vodní prvky,,,,,Brno-sever,náměstí Republiky,1486,9,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1942,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=240469&RECORD_ID=7221&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=240470&RECORD_ID=7221&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,3/11/2025 12:00:00 AM,1170,155aa6a6-0adf-48ac-9ee5-d642f09aa4d0,1851554.9266539,6310788.12107686
6726,Zdeněk Chalabala,,,,Odbor kultury MMB,busta,Sochy,,František Navrátil,1979,,Brno-Kohoutovice,Chalabalova,575,2,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=21,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64475&RECORD_ID=6726&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64474&RECORD_ID=6726&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,3/11/2025 12:00:00 AM,1171,051ef230-9bce-40dd-8f49-8ac1877a33d1,1841439.97017856,6307677.01568848
7222,W. L. Kiggins,,,kámen,MČ Brno-Slatina,památník,Pomníky a památníky,,"Vlastimil Schildberger ml., Jan Mahr, Ivo Koukola",2007,V parku vedle kostela,Brno-Slatina,Matlachova,1128,32,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=691,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=155167&RECORD_ID=7222&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,,3/11/2025 12:00:00 AM,1172,dad7d266-2532-40b8-8dd3-2f9c573f8767,1858054.17040853,6305023.09059933
8061,Kříž,,,,,kříž,Sakrální památky,,,1709,V areálu kostela sv. Václava,Brno-Maloměřice a Obřany,Kmochova,89,15,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2289,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=372004&RECORD_ID=8061&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=372003&RECORD_ID=8061&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,3/11/2025 12:00:00 AM,1173,0a99caaa-2e04-4a2c-9652-9a0124e81dcc,1853451.08720033,6314039.32388668
6727,Píseň,,,,Odbor kultury MMB,socha,Sochy,,Miloš Axman,1988,,Brno-Kohoutovice,Libušina třída,945,10,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=867,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66170&RECORD_ID=6727&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,,3/11/2025 12:00:00 AM,1174,c87884b9-4515-404f-b83d-db4bda015466,1839999.96350956,6307375.4337808
7223,Loď lásky,,,kámen,MČ Brno-Komín,socha,Sochy,,Jiří Marek,1999,V parku na rohu ulic Chaloupky a Řezáčova,Brno-Komín,Chaloupky,56,7,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1663,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=162817&RECORD_ID=7223&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=162821&RECORD_ID=7223&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=162820&RECORD_ID=7223&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=162819&RECORD_ID=7223&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=162818&RECORD_ID=7223&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,3/11/2025 12:00:00 AM,1175,405a196f-9b17-48d3-a333-9b17fc7c544d,1843098.51927189,6312740.67270727
8062,Fegurdi,Dvojice bronzových postav znázorňujících mimozemšťany.,,,,socha,Sochy,,Václav Sigurson Kostohryz,2023,Před vchodem do Hvězdárny,Brno-střed,Kraví hora,521,4,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2305,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=373935&RECORD_ID=8062&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=373934&RECORD_ID=8062&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=373933&RECORD_ID=8062&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=373932&RECORD_ID=8062&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,1176,21101dfb-883d-4bd8-9ba8-e53934246e32,1846083.19519514,6309643.41378703
6729,Hudba,,,kámen,Odbor kultury MMB,socha,Sochy,,Sylva Lacinová,1982,Před budovou Polikliniky,Brno-Kohoutovice,Libušina třída,905,6/a,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=860,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=44839&RECORD_ID=6729&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=44840&RECORD_ID=6729&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=44837&RECORD_ID=6729&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,3/11/2025 12:00:00 AM,1177,3fc8f555-ffcb-4584-aaa3-ba90ee3a5610,1840521.30608079,6308321.33505234
6730,Antonín Procházka,,,,Neurčeno,deska,Pamětní desky,,Sylva Lacinová,1953,Na soukromém pozemku,Brno-Kohoutovice,Antonína Procházky,23,24,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=5,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64468&RECORD_ID=6730&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64467&RECORD_ID=6730&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,3/11/2025 12:00:00 AM,1178,0f239de0-f2e8-4fd5-a0ed-23862c98f72c,1843426.94516558,6307890.98271631
7224,Bohumil Hrabal,,,,MČ Brno-Židenice,deska,Pamětní desky,,Martina Hejmalová,2004,,Brno-Židenice,Balbínova,489,47,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=638,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=158258&RECORD_ID=7224&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=158259&RECORD_ID=7224&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,3/11/2025 12:00:00 AM,1179,2eeeb951-c699-44c2-ad8f-af85cd769ec4,1852996.36934434,6309408.07125261
6731,Kámen,,,,Neurčeno,socha,Sochy,,,,,Brno-střed,Koliště,852,27,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1988,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154057&RECORD_ID=6731&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154056&RECORD_ID=6731&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154055&RECORD_ID=6731&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154054&RECORD_ID=6731&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,1180,bb67e2ae-5c1d-4ba6-bc22-bb484ce50c92,1849303.50108456,6308596.17037567
8063,Studna,Renovovaná varianta původní středověké studny,,kámen,,kašna,Vodní prvky,,,, Ve dvoře Domu U kamenné panny,Brno-střed,Františkánská,715,13,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2301,,,,,,,,3/11/2025 12:00:00 AM,1181,375c6c56-28a1-41cc-881f-a95928025dfd,1849178.15533792,6307697.6439106
6732,Fontána v parku,Kamenná fontána; uprostřed kruhového bazénku jsou umístěny dva různě veliké kameny nepravidelného tvaru; z vrcholu každého z nich stříká voda,,kámen,Neurčeno,fontána,Vodní prvky,,,,,Brno-střed,Koliště,645,29,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1987,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154059&RECORD_ID=6732&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154062&RECORD_ID=6732&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154061&RECORD_ID=6732&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154060&RECORD_ID=6732&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154058&RECORD_ID=6732&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,3/11/2025 12:00:00 AM,1182,869e2391-faf1-473c-9912-76f407ee50fc,1849326.31044822,6308573.41047457
8064,Kamenná panna,"Torzo postavy dívky s odhaleným poprsím a vavřínovým věncem ve vlasech, které bylo zabudováno do zdi jako součást nároží jednoho z křídel budovy. Ohrazeno kovovou ohrádkou.",,kámen,,socha,Sochy,,,,Ve dvoře Domu U kamenné panny,Brno-střed,Josefská,493,4,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2299,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=372167&RECORD_ID=8064&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=372166&RECORD_ID=8064&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=372165&RECORD_ID=8064&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=372164&RECORD_ID=8064&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,1183,1d86688b-8a93-4343-a083-ea45bbf7c9fb,1849191.31330174,6307683.94853702
7225,Obětem fašismu,,,,MČ Brno-Židenice,deska,Pamětní desky,,,2012,Vedle pomníku,Brno-Židenice,Bubeníčkova,502,42,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=194,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=155184&RECORD_ID=7225&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,,3/11/2025 12:00:00 AM,1184,7aa61440-e842-4859-be86-00eabf17423f,1852353.09853484,6309014.10487843
6734,Česající se dívka,,,,,socha,Sochy,,Sylva Lacinová,1961,,Brno-střed,Jezuitská,687,6,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1098,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161870&RECORD_ID=6734&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161868&RECORD_ID=6734&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161869&RECORD_ID=6734&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161867&RECORD_ID=6734&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161866&RECORD_ID=6734&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,3/11/2025 12:00:00 AM,1185,6e4dca59-62c4-4181-bac7-0dbb1732c29f,1849451.38902808,6308360.6185952
7227,Anděl,,,,MČ Brno-Líšeň,socha,Sochy,,Jiří Netík,2019,Uprostřed Líšeňské rokle,Brno-Líšeň,Ševelova,2278,9,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1949,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=156078&RECORD_ID=7227&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=156072&RECORD_ID=7227&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=156077&RECORD_ID=7227&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=156075&RECORD_ID=7227&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=156074&RECORD_ID=7227&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=156071&RECORD_ID=7227&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,3/11/2025 12:00:00 AM,1186,d1c0891d-c6fa-44f8-8c37-dd2982c93207,1856896.80392665,6310243.7178044
8065,Kamenná deska,"Kamenná deska lichoběžníkovitého tvaru s rytým letopočtem a iniciály jména; mezi těmito písmeny je umístěna korunka nad ""něčím"", co připomíná čertí hlavu, přičemž se může jednat o vyobrazení dvouhlavého orla, jež se nacházel na erbu rodiny Metzgerových",,kámen,,deska,Pamětní desky,,,1680,Ve dvoře Domu U kamenné panny,Brno-střed,Františkánská,715,13,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2302,,,,,,,,3/11/2025 12:00:00 AM,1187,35df59a6-b81a-4a30-857c-de4aafcc2b99,1849187.14995278,6307691.22207221
6735,Pomátce politických vězňů,,,,Soukromý vlastník,deska,Pamětní desky,,Hubert Jungman,1993,,Brno-střed,Bratislavská,200,13,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=156,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=158245&RECORD_ID=6735&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=158244&RECORD_ID=6735&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,3/11/2025 12:00:00 AM,1188,02e62729-852a-4f97-97ca-60554a47bf71,1849756.79405107,6308687.22763094
